Daily NVDA and Factor Returns,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Date,NVDA,Beta,Dividend Yield,Earnings Yield,Excess Beta,Growth,Leverage,Liquidity,Market,Mid Cap,Momentum,Quality,Semiconductors,Size,Value,Volatility
03/30/23,0.01478656,0.00082849,-0.00045132,0.00078896,0.00008589,0.00137381,0.00197655,-0.00191755,0.00588463,0.00072146,-0.00099770,0.00023483,0.00749816,0.00283909,-0.00006670,-0.00030060
03/31/23,0.01438845,0.00329640,0.00014078,0.00094332,0.00023964,0.00066345,0.00071529,0.00029067,0.01574980,0.00061078,-0.00427818,-0.00210934,-0.00836727,-0.00082200,-0.00125589,0.00182200
04/03/23,0.00676819,-0.00340776,-0.00088799,0.00069925,0.00063657,-0.00149891,-0.00014853,-0.00129346,0.00319990,-0.00247861,0.00294876,-0.00223642,-0.00988498,0.00191309,0.00135724,0.00016156
04/04/23,-0.01830859,-0.00314385,-0.00028728,0.00216282,0.00067086,0.00180709,-0.00071489,0.00040160,-0.00731945,0.00068475,-0.00477627,-0.00059987,-0.00793041,0.00293201,-0.00074171,-0.00172419
04/05/23,-0.02083561,-0.00913966,-0.00020750,0.00190815,-0.00055118,-0.00203373,0.00098836,0.00005106,-0.00465585,0.00024088,-0.00150891,0.00132394,-0.00212948,0.00090547,0.00089922,-0.00238575
04/06/23,0.00580336,0.00051791,-0.00009957,-0.00270865,-0.00014520,0.00028555,0.00016884,-0.00072760,0.00207690,-0.00056141,-0.00222745,-0.00043638,-0.00403575,0.00092869,0.00055091,0.00281764
04/10/23,0.02004662,0.00253338,-0.00097601,-0.00041993,-0.00027591,-0.00120837,0.00172919,0.00143880,0.00327188,0.00055211,0.00196924,0.00204100,0.01313627,-0.00329174,0.00107662,0.00249726
04/11/23,-0.01486640,0.00271653,0.00100137,-0.00079695,-0.00013097,-0.00009054,0.00248788,0.00140926,0.00235763,0.00064700,-0.00077798,0.00161189,-0.01166105,-0.00223408,0.00046386,0.00142683
04/12/23,-0.02480769,-0.00370900,-0.00032103,0.00176352,0.00026814,0.00069565,-0.00030747,-0.00124163,-0.00451950,0.00003688,0.00494486,-0.00008441,-0.01306390,0.00185101,0.00021195,-0.00093659
04/13/23,-0.00120777,0.00443889,-0.00097358,-0.00384202,-0.00062143,-0.00018293,-0.00120021,0.00034225,0.01265519,-0.00292083,-0.00290907,0.00062917,-0.00874864,-0.00052988,-0.00099310,-0.00104744
04/14/23,0.01114768,-0.00156025,-0.00046887,0.00368433,0.00028386,-0.00036770,0.00084591,0.00122723,-0.00224132,-0.00155861,0.00362852,-0.00217207,-0.00017529,0.00217118,0.00044014,-0.00188478
04/17/23,0.00911874,-0.00083602,0.00328793,-0.00461908,-0.00187754,0.00225534,0.00099664,0.00307775,0.00407739,0.00042461,0.00064353,-0.00118376,-0.00050253,-0.00227409,0.00137309,0.00079852
04/18/23,0.02462780,0.00165977,0.00015990,0.00099861,0.00072545,0.00117746,0.00152119,0.00115826,0.00101294,0.00053900,0.00659323,-0.00200203,-0.00061871,0.00191976,-0.00064743,-0.00031924
04/19/23,0.00954208,0.00203194,0.00217304,0.00000169,-0.00100223,-0.00079452,-0.00101709,0.00037404,-0.00133622,-0.00019286,-0.00009556,0.00170974,-0.00989411,-0.00042774,0.00075480,0.00103896
04/20/23,-0.02960868,-0.00341932,-0.00239513,-0.00036535,-0.00036476,-0.00064962,-0.00114170,-0.00496830,-0.00671431,0.00121533,0.00247601,0.00063728,-0.00123850,0.00064366,-0.00034402,-0.00143631
04/21/23,0.00055342,0.00045852,0.00034952,-0.00457626,0.00004480,0.00115449,0.00065120,-0.00004905,0.00048025,0.00035110,-0.00015204,0.00048174,-0.00680132,-0.00032504,-0.00090749,-0.00168697
04/24/23,-0.00283935,-0.00123882,-0.00035527,0.00176293,-0.00132190,0.00090139,0.00045872,-0.00129140,0.00051507,0.00129511,-0.00063267,0.00102300,-0.00441425,0.00272433,0.00067846,0.00060992
04/25/23,-0.02962057,-0.01008104,0.00099602,-0.00411214,0.00096755,-0.00113892,-0.00054097,0.00186768,-0.01771858,-0.00096494,0.00256282,-0.00182912,-0.00964694,0.00005753,-0.00092367,-0.00364761
04/26/23,0.02724742,0.00195478,0.00031791,0.00185236,-0.00147023,0.00285796,-0.00043719,-0.00047996,-0.00588737,-0.00183273,0.00049260,-0.00023082,0.00812914,0.00013903,0.00054561,0.00060217
04/27/23,0.01001632,0.00376903,0.00038462,0.00031105,-0.00117702,0.00021421,0.00067061,-0.00007844,0.01803502,-0.00201616,-0.00292838,0.00135728,-0.02965232,0.00368452,0.00057873,0.00159342
04/28/23,0.01920961,0.00076082,-0.00054484,-0.00109283,-0.00562412,0.00028909,0.00115233,0.00009421,0.00887473,-0.00080351,-0.00195386,0.00131621,0.00450319,0.00075271,0.00082010,0.00102862
05/01/23,0.04183931,-0.00255168,-0.00178307,-0.00149019,0.00083267,0.00090869,0.00169966,0.00080268,-0.00044807,-0.00346722,0.00421806,0.00017497,0.01167091,-0.00419378,-0.00126958,-0.00640373
05/02/23,-0.02421307,-0.00293278,-0.00205681,-0.00105718,0.00097015,-0.00020020,-0.00038336,-0.00075939,-0.01295956,-0.00166990,0.00512994,-0.00045923,0.00605010,0.00162291,0.00057629,-0.00465135
05/03/23,-0.01446296,0.00051567,-0.00005587,-0.00664617,-0.00098005,0.00021269,-0.00157738,-0.00160548,-0.00620020,-0.00016023,-0.00085061,0.00037713,-0.00781013,-0.00292783,-0.00013565,-0.00100988
05/04/23,-0.00863245,-0.00174405,-0.00179535,-0.00416669,0.00261235,0.00071613,-0.00318632,0.00082472,-0.00688759,-0.00250313,0.00018712,-0.00467306,-0.00298982,0.00133822,-0.00186334,-0.00525556
05/05/23,0.04056310,0.00699930,0.00049098,0.00101115,0.00276187,0.00110216,0.00344776,0.00035123,0.01868523,0.00009063,-0.00288530,0.00071789,0.00108793,0.00106471,0.00193097,0.00671982
05/08/23,0.01642257,0.00291739,-0.00036672,0.00025438,0.00224228,0.00506486,0.00088784,-0.00021541,0.00185393,0.00014928,0.00036980,-0.00177744,0.00251886,0.00286475,0.00021444,0.00135195
05/09/23,-0.01989639,0.00015639,-0.00007008,-0.00107207,-0.00001859,-0.00103552,-0.00073634,0.00268399,-0.00387124,-0.00266699,0.00190007,-0.00102393,-0.01766402,-0.00063836,0.00080583,0.00140381
05/10/23,0.01099015,0.00241393,-0.00137434,-0.00047064,0.00066695,0.00011800,-0.00137004,0.00017164,0.00328973,-0.00287826,0.00030741,-0.00108983,0.00359412,-0.00148838,-0.00280026,0.00041627
05/11/23,-0.01062834,-0.00016216,-0.00213068,0.00587063,0.00056387,0.00072837,-0.00011097,-0.00048414,-0.00270902,-0.00187455,-0.00026545,-0.00022158,-0.00532487,0.00147127,0.00005530,-0.00076514
05/12/23,-0.00832808,-0.00473685,-0.00031075,0.00092439,-0.00226977,0.00004230,-0.00016265,0.00143860,-0.00210375,-0.00167626,0.00321361,0.00199053,0.00911144,-0.00242883,-0.00062738,-0.00144212
05/15/23,0.02163022,0.00626556,-0.00112230,0.00254681,0.00214186,0.00057562,0.00051840,-0.00116985,0.00566296,0.00352305,-0.00457681,-0.00244486,0.01370933,0.00011912,0.00130410,0.00374659
05/16/23,0.00898006,-0.00294129,-0.00133981,0.00150812,-0.00015274,0.00051316,-0.00118122,-0.00003638,-0.00902714,-0.00404408,0.00433425,0.00007043,0.00882148,0.00003310,0.00003355,-0.00117648
05/17/23,0.03303325,0.00722073,0.00207411,0.00390488,0.00005936,0.00043595,0.00132891,0.00447482,0.01302227,-0.00439318,-0.00246042,0.00081871,0.00406553,-0.00385858,0.00176053,0.00163511
05/18/23,0.04970507,0.00452541,-0.00080313,0.00455470,-0.00117750,-0.00029636,-0.00157883,-0.00017089,0.00962272,-0.00063288,-0.00145166,0.00071842,0.01561968,0.00058850,-0.00027723,-0.00020310
05/19/23,-0.01306902,-0.00412079,-0.00029720,-0.00073805,-0.00171139,0.00051424,-0.00001796,-0.00158756,-0.00196705,-0.00268046,0.00108857,-0.00111741,0.00237934,0.00083194,0.00001871,-0.00081661
05/22/23,-0.00281471,0.00625183,0.00027987,0.00054213,0.00204728,0.00049905,-0.00279053,-0.00106718,0.00159049,0.00225300,-0.00722566,-0.00346573,-0.00059657,-0.00103393,0.00049255,0.00305436
05/23/23,-0.01565309,-0.00194746,0.00185543,0.00231392,-0.00029772,-0.00153743,-0.00051048,0.00044930,-0.01143419,-0.00306853,-0.00371925,-0.00056846,0.00249496,-0.00233785,0.00247508,0.00133283
05/24/23,-0.00488790,-0.00038750,-0.00068939,-0.00004533,0.00150588,0.00075991,-0.00236750,0.00140836,-0.00779930,0.00022400,0.00313412,0.00055293,-0.01318702,0.00102825,0.00030226,0.00156862
05/25/23,0.24369636,0.00336226,-0.00296088,0.00015581,-0.00088303,-0.00026741,0.00083940,0.00082346,0.00425894,-0.00241955,0.00935967,0.00429880,0.05592781,0.00195121,0.00033218,-0.00325028
05/26/23,0.02543444,0.00452535,0.00150615,-0.00018483,-0.00102431,-0.00041130,-0.00009523,-0.00086674,0.01370565,-0.00113152,-0.00077737,-0.00121817,0.04534762,0.00048887,0.00033255,-0.00235300
05/30/23,0.02991321,0.00462229,0.00184206,-0.00110230,0.00355175,-0.00025330,-0.00029794,0.00076152,0.00000093,0.00134179,-0.00089883,-0.00164981,-0.00248850,0.00268802,0.00000490,0.00345572
05/31/23,-0.05676747,-0.00428648,-0.00003113,-0.00324767,0.00038242,0.00209848,0.00063819,0.00022326,-0.00544751,-0.00240597,-0.00138509,-0.00332374,-0.01421551,0.00056743,-0.00243870,-0.00205341
06/01/23,0.05117090,0.00452556,0.00043339,-0.00124553,0.00001182,0.00133584,-0.00051428,0.00019431,0.01006946,-0.00127462,0.00149290,0.00069783,0.00354662,-0.00075457,-0.00082906,-0.00126184
06/02/23,-0.01113903,0.00195484,0.00025677,0.00010771,-0.00338456,-0.00107019,0.00141436,-0.00078724,0.01589937,-0.00053486,-0.00308758,0.00292859,-0.01939042,-0.00539621,0.00231431,-0.00007674
06/05/23,-0.00396674,0.00070667,-0.00008446,0.00124474,0.00254931,0.00354078,0.00062361,-0.00108931,-0.00225645,0.00130588,-0.00051007,-0.00335596,-0.01701852,0.00601209,-0.00120540,0.00280867
06/06/23,-0.01319855,0.00487973,0.00165622,0.00026487,-0.00087399,0.00157503,-0.00141545,0.00138958,0.00493751,-0.00283385,-0.00102589,0.00114395,-0.00050526,-0.00813090,0.00427810,-0.00240589
06/07/23,-0.03040103,-0.00216571,0.00186118,0.00109789,-0.00096096,-0.00337876,0.00154427,0.00026861,-0.00236703,-0.00116540,-0.00298166,0.00325755,0.00617808,-0.00782506,0.00245473,-0.00105789
06/08/23,0.02761840,0.00079664,-0.00008523,-0.00146510,0.00152009,0.00069770,0.00040381,0.00179851,0.00554271,-0.00117134,0.00344370,-0.00121341,0.00298835,0.00273098,-0.00179299,0.00113931
06/09/23,0.00675149,-0.00199183,-0.00011687,0.00262942,-0.00033076,0.00077715,-0.00069238,-0.00037169,0.00079328,-0.00059728,0.00143834,-0.00241522,0.00262174,0.00334753,-0.00149771,0.00050745
06/12/23,0.01836474,0.00306042,-0.00011360,-0.00206863,-0.00090275,0.00089998,0.00165098,-0.00116518,0.00960859,0.00035022,-0.00298912,-0.00029553,0.02019465,0.00277444,-0.00054581,0.00144017
06/13/23,0.03900509,0.00460614,0.00017947,0.00010463,0.00061730,-0.00018761,-0.00049577,0.00124745,0.00767219,0.00070520,-0.00384298,-0.00199957,0.00205822,-0.00091230,-0.00127837,0.00073621
06/14/23,0.04814491,-0.00071845,-0.00026053,-0.00136093,0.00031837,-0.00101550,0.00113494,-0.00046585,0.00003144,0.00055585,0.00377718,0.00080934,0.01618693,0.00307961,-0.00075985,-0.00092820
06/15/23,-0.00800057,0.00160143,-0.00027059,0.00231210,-0.00061032,0.00048608,0.00028145,0.00142772,0.01209586,-0.00188692,-0.00421923,0.00172080,-0.02088912,0.00110719,-0.00099951,-0.00023859
06/16/23,0.00091436,-0.00359040,0.00060954,0.00104323,0.00180093,-0.00121686,0.00005726,-0.00032137,-0.00379001,0.00005886,-0.00194995,-0.00010207,0.00226839,0.00085399,-0.00031490,-0.00151488
06/20/23,0.02614074,0.00067505,-0.00100596,-0.00000418,-0.00048640,-0.00078908,-0.00069816,0.00106834,-0.00615321,-0.00346174,0.00480809,-0.00176475,-0.00251867,-0.00080649,-0.00051151,0.00109410
06/21/23,-0.01741692,-0.00348311,-0.00043190,0.00048037,0.00036097,0.00016517,0.00194067,-0.00072626,-0.00497467,-0.00092431,0.00428365,0.00115314,-0.01492423,-0.00171250,0.00022839,-0.00197332
06/22/23,-0.00046461,-0.00091683,-0.00225452,0.00093593,-0.00036204,-0.00052027,-0.00022081,-0.00046419,0.00167144,-0.00135332,0.00155188,-0.00029633,0.00211161,0.00247628,-0.00111510,0.00003694
06/23/23,-0.01896574,0.00021701,-0.00153740,-0.00051493,-0.00010551,-0.00044977,-0.00072045,-0.00015690,-0.00786148,-0.00150758,-0.00015437,0.00163003,-0.01078676,0.00155767,0.00112913,-0.00251901
06/26/23,-0.03736170,0.00000217,0.00235433,0.00135423,-0.00020813,-0.00138631,0.00270922,-0.00091410,-0.00207818,0.00438359,-0.00434797,0.00258996,0.00507806,-0.00135083,0.00016262,-0.00279193
06/27/23,0.03061626,0.00709678,-0.00104118,-0.00219229,0.00139986,-0.00200119,0.00145989,0.00041003,0.01247665,0.00324599,-0.00030764,0.00016228,0.01443504,-0.00038257,0.00004413,0.00097125
06/28/23,-0.01812494,0.00472662,-0.00042704,-0.00244218,0.00198444,0.00055261,0.00022682,-0.00084447,0.00093259,0.00080718,0.00287630,-0.00265622,-0.01669780,-0.00040546,-0.00082377,0.00199478
06/29/23,-0.00717466,-0.00038170,-0.00074916,0.00120048,0.00028364,-0.00031331,0.00154222,-0.00038635,0.00502907,-0.00029506,-0.00100571,0.00343965,0.00196866,-0.00297092,-0.00008733,-0.00079674
06/30/23,0.03625497,0.00120596,-0.00102816,-0.00123447,0.00046244,0.00093047,0.00162513,0.00017132,0.01122141,0.00038859,0.00214176,-0.00023880,0.00617629,0.00311796,0.00030345,0.00092494
07/03/23,0.00262400,0.00176900,0.00066552,0.00170525,0.00181319,-0.00074662,-0.00069354,0.00266233,0.00207447,-0.00067634,-0.00410486,-0.00135085,0.00414162,-0.00040604,0.00087094,0.00220663
07/05/23,-0.00226346,-0.00233183,-0.00093421,0.00046091,-0.00039679,0.00058938,-0.00050425,0.00131029,-0.00273647,0.00128208,0.00117716,-0.00107186,-0.01621705,0.00498966,0.00122722,0.00476597
07/06/23,-0.00505706,-0.00480952,-0.00003799,-0.00082751,-0.00074963,0.00040083,-0.00021446,0.00090509,-0.01025856,0.00079849,0.00024773,0.00306020,0.00306227,-0.00087809,0.00037882,-0.00243466
07/07/23,0.00950051,0.00473888,-0.00156804,-0.00066885,-0.00020191,-0.00011776,0.00204846,-0.00077894,-0.00051423,0.00000063,-0.00435628,-0.00062886,0.00061731,-0.00213271,0.00185863,0.00381532
07/10/23,-0.00759948,0.00577280,0.00023592,-0.00444006,0.00088297,-0.00001644,-0.00067450,0.00088419,0.00647541,0.00332265,-0.00001591,-0.00039926,0.00497651,-0.00217469,-0.00188221,0.00160176
07/11/23,0.00533429,0.00322610,0.00022889,0.00105993,0.00163421,-0.00077860,-0.00060451,0.00289324,0.00870516,0.00113849,-0.00490754,-0.00073204,-0.00765142,-0.00099991,0.00069783,-0.00027652
07/12/23,0.03530243,0.00554933,-0.00151645,-0.00247174,0.00030887,-0.00100076,-0.00125903,-0.00117443,0.00673779,-0.00232049,0.00036682,0.00285649,0.00802851,-0.00131077,0.00099511,-0.00186287
07/13/23,0.04726436,0.00679649,0.00054719,0.00493907,0.00253244,-0.00016582,-0.00144574,-0.00170400,0.00903519,0.00073853,-0.00078673,-0.00356979,0.00736003,0.00251211,-0.00103864,0.00353405
07/14/23,-0.01104899,-0.00486336,-0.00037833,0.00015823,-0.00094265,-0.00017055,-0.00180891,0.00017652,-0.00311300,-0.00233295,0.00447382,0.00195979,-0.01172961,0.00054579,-0.00181378,-0.00278972
07/17/23,0.02181704,0.00717990,-0.00108488,-0.00161986,0.00272321,0.00217510,-0.00188377,-0.00096521,0.00516656,-0.00092932,0.00205650,0.00370734,0.01052771,-0.00201808,-0.00053862,0.00168289
07/18/23,0.02223371,0.00461687,0.00047821,0.00149522,-0.00042842,0.00013532,0.00195183,0.00102405,0.00676494,-0.00185701,0.00004248,0.00308653,-0.00720994,-0.00162181,0.00178608,0.00124516
07/19/23,-0.00878004,0.00364853,0.00201584,-0.00140913,0.00081878,-0.00091383,0.00085920,0.00101986,0.00258727,0.00174744,-0.00576384,0.00213579,-0.00986403,0.00122839,0.00329719,0.00292545
07/20/23,-0.03307349,-0.01000881,-0.00024921,-0.00029823,0.00121360,0.00017038,0.00300832,-0.00119118,-0.00726683,0.00051960,-0.00110048,0.00386423,-0.01164568,-0.00092179,0.00052549,-0.00178718
07/21/23,-0.02660369,-0.00248156,-0.00087277,0.00100137,-0.00002313,-0.00045582,-0.00083805,-0.00054863,0.00077902,-0.00039243,-0.00354355,-0.00129195,0.00992678,0.00118772,-0.00098206,-0.00336863
07/24/23,0.00683835,0.00033512,0.00077224,0.00378950,-0.00061388,-0.00038954,-0.00075332,0.00074955,0.00278513,-0.00311343,-0.00280695,0.00082490,-0.00427464,0.00121933,0.00113433,0.00122655
07/25/23,0.02391731,0.00106415,-0.00048181,0.00295854,0.00006498,-0.00054092,-0.00248338,0.00069986,0.00221254,-0.00034201,0.00259898,-0.00064073,0.01282248,-0.00104225,-0.00142277,-0.00227929
07/26/23,-0.00496945,0.00285212,0.00255512,-0.00098786,0.00028803,0.00194020,-0.00098986,0.00208745,0.00042279,-0.00148254,-0.00469836,0.00130795,-0.01880898,-0.00199775,0.00112001,0.00028758
07/27/23,0.00985654,-0.00333507,0.00193546,0.00308402,-0.00240670,0.00064432,0.00043899,-0.00131009,-0.00689462,-0.00115371,0.00424889,-0.00097571,0.01868510,0.00134282,0.00089364,-0.00099985
07/28/23,0.01851854,0.00765798,0.00137114,-0.00280565,0.00054422,0.00196290,-0.00283921,0.00051393,0.01043000,0.00008554,0.00166816,-0.00225585,-0.00167456,0.00153385,0.00187551,0.00651068
07/31/23,-0.00044920,0.00390882,-0.00062083,-0.00314742,0.00213582,0.00115691,0.00040053,0.00172615,0.00370946,-0.00098673,-0.00028095,-0.00129979,-0.00290596,-0.00287470,0.00095703,-0.00016713
08/01/23,-0.00475081,-0.00200404,-0.00109090,-0.00104541,-0.00086376,-0.00257337,-0.00001176,-0.00035475,-0.00267285,-0.00125311,0.00311947,0.00076534,0.00192835,-0.00027407,-0.00014582,0.00014725
08/02/23,-0.04812177,-0.00731263,0.00022463,0.00038664,-0.00112743,-0.00262356,-0.00042207,-0.00102568,-0.01465474,0.00099893,0.00130794,0.00416211,-0.01603150,-0.00097226,0.00166582,0.00056599
08/03/23,0.00555692,0.00155442,-0.00125499,-0.00021129,0.00188194,0.00082585,0.00050891,-0.00240111,-0.00192237,-0.00007297,-0.00139317,0.00173311,0.00280295,0.00057805,-0.00082667,0.00209818
08/04/23,0.00370663,-0.00078993,0.00042744,0.00388744,-0.00253800,-0.00070939,0.00003134,0.00019872,-0.00543533,-0.00268570,0.00054410,-0.00065247,0.00619853,-0.00181542,0.00231811,-0.00252843
08/07/23,0.01648388,-0.00087985,-0.00140162,0.00400707,-0.00117807,0.00008050,0.00080468,-0.00007189,0.00888465,-0.00191884,0.00211690,0.00481323,0.00070563,0.00131858,0.00209680,-0.00304854
08/08/23,-0.01656886,-0.00028416,-0.00068428,-0.00302227,0.00037534,-0.00076581,0.00109159,0.00026933,-0.00471513,-0.00128410,0.00319348,0.00365424,-0.01219225,0.00008948,0.00227198,0.00206769
08/09/23,-0.04724164,-0.00968650,0.00037910,-0.00235879,-0.00333860,0.00188733,0.00139392,0.00278176,-0.00728073,0.00068825,0.00010551,0.00322307,-0.00575947,-0.00330130,-0.00003820,-0.00390337
08/10/23,-0.00390093,0.00015458,-0.00036307,0.00215140,-0.00159156,-0.00047671,-0.00001491,-0.00044420,0.00069055,-0.00059036,-0.00068347,0.00046336,-0.00587532,0.00142735,-0.00266678,0.00200529
08/11/23,-0.03616589,-0.00104152,0.00014958,-0.00063719,0.00184243,-0.00032074,0.00072117,-0.00106681,-0.00104328,0.00001493,-0.00036085,0.00047034,-0.01370149,0.00011735,0.00084818,0.00254068
08/14/23,0.07093380,0.00041467,-0.00189362,-0.00020151,0.00084954,0.00096239,-0.00030111,0.00165515,0.00449438,-0.00100336,0.00289476,0.00069814,0.02420998,0.00148748,-0.00044160,-0.00049950
08/15/23,0.00427399,-0.00467587,0.00016767,-0.00032104,0.00002695,0.00112288,0.00025112,0.00035080,-0.01203794,-0.00178196,0.00359990,0.00149045,-0.00084303,-0.00141716,0.00021184,-0.00124528
08/16/23,-0.01033228,-0.00533178,0.00059570,0.00097966,-0.00088473,0.00170958,-0.00034230,-0.00073260,-0.00798760,0.00141815,-0.00100516,0.00049502,-0.00476907,0.00085813,-0.00005082,-0.00139526
08/17/23,-0.00327691,-0.00199855,-0.00035627,0.00268475,-0.00003278,-0.00223262,-0.00077011,-0.00078438,-0.00889354,-0.00309962,-0.00512274,-0.00001090,0.00280708,0.00026179,0.00051953,-0.00241204
08/18/23,-0.00102669,-0.00146231,0.00133613,-0.00079364,-0.00032737,0.00150132,-0.00047371,0.00199767,0.00079506,0.00007715,0.00308927,0.00024148,-0.00151090,-0.00323825,0.00016191,-0.00051297
08/21/23,0.08471327,0.00068326,-0.00043875,-0.00128236,-0.00082959,0.00006078,-0.00113245,0.00151472,0.00563305,-0.00097028,0.00429773,-0.00178929,0.02081190,0.00220757,0.00046652,0.00128727
08/22/23,-0.02765771,-0.00056953,-0.00073734,-0.00212460,-0.00061728,0.00069156,-0.00053019,-0.00109661,-0.00336382,-0.00046060,0.00064447,0.00177308,-0.00685006,-0.00099583,-0.00130535,-0.00097037
08/23/23,0.03170711,0.00443338,0.00071704,-0.00204551,-0.00042891,0.00104364,-0.00000545,0.00069796,0.01114131,-0.00051589,0.00349624,0.00081727,0.00493480,-0.00008105,0.00169220,-0.00029256
08/24/23,0.00099754,-0.00513988,0.00061001,0.00210185,-0.00025103,-0.00083270,0.00105490,-0.00150397,-0.01410021,0.00127651,-0.00128723,0.00009664,-0.00837924,-0.00067655,-0.00033026,-0.00274511
08/25/23,-0.02427751,0.00015749,-0.00050028,-0.00241679,0.00020521,0.00097250,-0.00091803,0.00134985,0.00679338,-0.00043757,-0.00066128,0.00011938,-0.00660371,0.00011250,-0.00138799,-0.00262808
08/28/23,0.01775391,0.00208436,0.00101845,-0.00224416,-0.00052858,-0.00059015,0.00218804,0.00000729,0.00687515,0.00040338,0.00140432,0.00122502,0.00335193,-0.00064087,0.00100581,-0.00023033
08/29/23,0.04161419,0.01006522,0.00062831,-0.00091061,0.00192243,-0.00017866,-0.00035355,0.00023189,0.01495925,-0.00013362,0.00187634,-0.00046639,-0.00072938,0.00178492,0.00086276,0.00133535
08/30/23,0.00983930,0.00132115,0.00021387,-0.00056574,-0.00004571,0.00213733,-0.00043779,-0.00027011,0.00419929,0.00173137,0.00020495,0.00011552,-0.00273271,0.00092976,0.00000767,0.00200565
08/31/23,0.00184719,0.00077136,0.00024420,0.00150127,-0.00296821,0.00038781,-0.00065227,-0.00007958,-0.00051334,0.00140867,0.00156247,-0.00280216,0.00642200,0.00128206,0.00137862,-0.00072298
09/01/23,-0.01714113,-0.00107453,0.00029355,0.00157386,-0.00238497,-0.00033065,-0.00116805,0.00224640,0.00392839,-0.00014106,0.00037141,-0.00235407,-0.00543979,-0.00362653,-0.00167096,-0.00017860
09/05/23,0.00080397,0.00039209,0.00045074,0.00014743,0.00023871,0.00160659,-0.00185549,0.00197654,-0.00525060,-0.00196155,-0.00003372,-0.00313602,0.00182638,0.00492692,-0.00177749,0.00001998
09/06/23,-0.03054960,-0.00246792,-0.00051984,-0.00153658,0.00007815,-0.00125751,0.00035566,0.00078340,-0.00530705,0.00163377,0.00305689,-0.00092092,-0.00447383,-0.00101720,-0.00040752,-0.00148753
09/07/23,-0.01742419,-0.00391271,0.00046512,-0.00178933,0.00095666,0.00126341,-0.00173050,0.00144264,-0.00321333,-0.00210078,0.00281601,0.00035205,-0.01530059,0.00152775,0.00043020,-0.00137400
09/08/23,-0.01446769,-0.00311627,0.00129326,0.00141079,-0.00041622,0.00028000,0.00109188,0.00130965,0.00089178,-0.00120540,0.00189360,0.00084067,-0.00195015,0.00020945,0.00245943,0.00095851
09/11/23,-0.00864566,0.00198614,-0.00020216,0.00040835,-0.00026176,0.00188417,-0.00073983,-0.00070248,0.00682343,-0.00195629,0.00183717,-0.00167117,-0.01033198,0.00316930,-0.00079106,0.00056233
09/12/23,-0.00681748,-0.00231375,-0.00114360,0.00201913,0.00186891,0.00051760,0.00200970,0.00079997,-0.00534615,0.00166735,-0.00260316,-0.00110432,0.00299377,-0.00143587,0.00097843,-0.00185251
09/13/23,0.01370625,-0.00266385,-0.00135236,0.00002326,0.00062557,0.00039905,0.00050808,-0.00006885,-0.00064613,-0.00209847,0.00030121,0.00215830,0.00997989,0.00163088,0.00214055,-0.00289715
09/14/23,0.00211059,0.00112263,0.00073042,0.00131064,-0.00059797,-0.00247305,0.00276649,0.00103020,0.00855383,-0.00213395,-0.00051663,0.00141246,0.00230976,-0.00254065,0.00049114,0.00034072
09/15/23,-0.03687939,-0.00426981,0.00101434,0.00011886,-0.00031024,-0.00014190,0.00016181,-0.00071571,-0.01120446,0.00118648,-0.00182105,-0.00240343,-0.00941419,-0.00063424,0.00088735,-0.00213978
09/18/23,0.00150340,-0.00462670,-0.00112122,-0.00006008,-0.00013048,-0.00156621,0.00033563,-0.00072563,-0.00044466,0.00074649,0.00459124,0.00032523,0.00717569,0.00094140,0.00044334,-0.00135848
09/19/23,-0.01014419,-0.00343469,0.00007167,0.00025663,-0.00142902,-0.00045892,0.00054579,0.00152687,-0.00262315,-0.00176353,-0.00032396,-0.00011950,-0.00177914,-0.00013874,0.00132380,0.00084721
09/20/23,-0.02943475,-0.00405315,0.00018280,0.00081390,0.00091498,-0.00054731,0.00159749,0.00058041,-0.00765820,0.00060910,-0.00090131,0.00220377,-0.00422803,-0.00195845,-0.00036786,-0.00225246
09/21/23,-0.02893061,-0.00610915,-0.00048299,0.00341561,-0.00001846,-0.00104552,-0.00043635,-0.00123196,-0.01780351,-0.00235825,-0.00009591,0.00030748,0.00644219,-0.00217903,0.00084251,0.00023613
09/22/23,0.01445742,-0.00055834,0.00046948,-0.00007554,-0.00092520,0.00088838,-0.00078809,-0.00093891,-0.00173096,-0.00006423,0.00217015,0.00113920,0.01055695,-0.00105063,-0.00109433,-0.00198777
09/25/23,0.01470800,0.00119367,-0.00104448,0.00366423,-0.00017783,0.00115691,-0.00160110,-0.00068576,0.00373844,-0.00110871,0.00125243,0.00050893,0.00270085,-0.00027519,0.00026902,-0.00063270
09/26/23,-0.00736582,-0.00329153,-0.00003685,-0.00184972,0.00082607,0.00120305,-0.00156702,0.00104470,-0.01417317,-0.00039510,0.00074381,-0.00121803,0.00030398,0.00003170,0.00086247,-0.00005702
09/27/23,0.01329006,0.00227518,-0.00030953,0.00116208,0.00024539,-0.00011278,-0.00078019,-0.00038526,0.00123878,0.00028189,0.00303081,-0.00239129,0.00335953,-0.00136289,0.00018749,0.00231623
09/28/23,0.01462279,0.00359353,-0.00019516,0.00351194,0.00128136,-0.00120572,0.00022333,0.00140652,0.00711936,0.00186644,0.00147011,0.00043640,0.00458281,-0.00157699,-0.00190771,0.00142943
